Source: Hedge Fund Research Inc. Copyright 2023 HFR Inc. - www.hfr.com

Name,Ticker,Strategy,Substrategy,Region,Currency
HFRX Macro/CTA Index,HFRXM,,Macro,Global,USD
Date,Daily ROR,Index Value
10/20/2020,-0.0118%,1190.63
10/19/2020,-0.1571%,1190.77
10/16/2020,0.0287%,1192.65
10/15/2020,-0.1312%,1192.3
10/14/2020,0.0476%,1193.87
10/13/2020,0.1592%,1193.3
10/12/2020,0.1777%,1191.41
10/09/2020,0.275%,1189.29
10/08/2020,0.2929%,1186.03
10/07/2020,0.1497%,1182.57
10/06/2020,-0.0747%,1180.8
10/05/2020,-0.0249%,1181.68
10/02/2020,-0.0497%,1181.98
10/01/2020,0.0558%,1182.56
09/30/2020,0.0732%,1181.9
09/29/2020,0.3786%,1181.04
09/28/2020,0.5304%,1176.58
09/25/2020,0.0357%,1170.38
09/24/2020,-0.3913%,1169.96
09/23/2020,-0.4807%,1174.56
09/22/2020,-0.1724%,1180.23
09/21/2020,-0.5166%,1182.27
09/18/2020,-0.1078%,1188.41
09/17/2020,-0.2615%,1189.69
09/16/2020,0.0813%,1192.81
09/15/2020,0.1074%,1191.84
09/14/2020,0.4286%,1190.56
09/11/2020,0.0337%,1185.48
09/10/2020,0.0315%,1185.08
09/09/2020,0.3028%,1184.71
09/08/2020,-0.5698%,1181.13
09/04/2020,-0.6943%,1187.9
09/03/2020,-0.4502%,1196.21
09/02/2020,0.0689%,1201.62
09/01/2020,0.2996%,1200.79
08/31/2020,0.2608%,1197.2
08/28/2020,0.0211%,1194.09
08/27/2020,-0.0564%,1193.84
08/26/2020,0.0464%,1194.51
08/25/2020,-0.0879%,1193.95
08/24/2020,0.2021%,1195
08/21/2020,-0.0513%,1192.59
08/20/2020,-0.2488%,1193.21
08/19/2020,-0.1927%,1196.18
08/18/2020,0.2926%,1198.49
08/17/2020,0.3082%,1195
08/14/2020,-0.1861%,1191.32
08/13/2020,0.1079%,1193.55
08/12/2020,-0.2251%,1192.26
08/11/2020,-0.3696%,1194.95
08/10/2020,-0.1229%,1199.38
08/07/2020,-0.1827%,1200.86
08/06/2020,0.1298%,1203.05
08/05/2020,0.2773%,1201.49
08/04/2020,0.4452%,1198.17
08/03/2020,-0.0072%,1192.86
07/31/2020,0.0116%,1192.95
07/30/2020,0.1307%,1192.81
07/29/2020,0.1568%,1191.25
07/28/2020,-0.0934%,1189.39
07/27/2020,0.4888%,1190.5
07/24/2020,-0.3196%,1184.71
07/23/2020,-0.043%,1188.51
07/22/2020,0.0421%,1189.02
07/21/2020,0.2794%,1188.52
07/20/2020,0.3205%,1185.21
07/17/2020,0.1491%,1181.42
07/16/2020,-0.1274%,1179.66
07/15/2020,0.192%,1181.17
07/14/2020,0.1014%,1178.9
07/13/2020,-0.0718%,1177.71
07/10/2020,-0.0112%,1178.56
07/09/2020,0.0639%,1178.69
07/08/2020,0.1811%,1177.93
07/07/2020,-0.0051%,1175.81
07/06/2020,0.3307%,1175.86
07/02/2020,0.1811%,1171.99
07/01/2020,-0.1905%,1169.87
06/30/2020,0.0575%,1172.1
06/29/2020,-0.0474%,1171.43
06/26/2020,0.0568%,1171.98
06/25/2020,0.1268%,1171.32
06/24/2020,-0.1392%,1169.84
06/23/2020,0.2033%,1171.47
06/22/2020,0.0326%,1169.09
06/19/2020,0.0134%,1168.71
06/18/2020,0.0865%,1168.55
06/17/2020,0.2352%,1167.54
06/16/2020,0.1338%,1164.8
06/15/2020,0.0864%,1163.25
06/12/2020,-0.0013%,1162.24
06/11/2020,-0.1928%,1162.26
06/10/2020,0.0944%,1164.5
06/09/2020,0.1581%,1163.4
06/08/2020,0.0617%,1161.57
06/05/2020,-0.3707%,1160.85
06/04/2020,-0.2675%,1165.17
06/03/2020,-0.2318%,1168.29
06/02/2020,-0.3791%,1171.01
06/01/2020,-0.0026%,1175.46
05/29/2020,0.0978%,1175.5
05/28/2020,-0.0072%,1174.35
05/27/2020,0.047%,1174.43
05/26/2020,-0.565%,1173.88
05/22/2020,0.2136%,1180.55
05/21/2020,0.0284%,1178.03
05/20/2020,0.1333%,1177.7
05/19/2020,-0.2591%,1176.13
05/18/2020,-0.4122%,1179.19
05/15/2020,-0.0036%,1184.07
05/14/2020,0.3282%,1184.11
05/13/2020,0.3014%,1180.24
05/12/2020,0.0586%,1176.69
05/11/2020,-0.1039%,1176
05/08/2020,-0.0115%,1177.22
05/07/2020,0.1044%,1177.36
05/06/2020,0.1025%,1176.13
05/05/2020,0.0002%,1174.93
05/04/2020,0.1847%,1174.93
05/01/2020,0.0299%,1172.76
04/30/2020,-0.0909%,1172.41
04/29/2020,-0.137%,1173.48
04/28/2020,-0.1294%,1175.09
04/27/2020,-0.2041%,1176.61
04/24/2020,0.0989%,1179.02
04/23/2020,-0.049%,1177.85
04/22/2020,0.0447%,1178.43
04/21/2020,0.3183%,1177.9
04/20/2020,0.08%,1174.16
04/17/2020,-0.1816%,1173.23
04/16/2020,0.2261%,1175.36
04/15/2020,0.6122%,1172.71
04/14/2020,0.2505%,1165.57
04/13/2020,0.0487%,1162.66
04/09/2020,-0.0257%,1162.09
04/08/2020,0.0342%,1162.39
04/07/2020,-0.5872%,1162
04/06/2020,-0.3325%,1168.86
04/03/2020,0.0887%,1172.76
04/02/2020,0.0692%,1171.72
04/01/2020,0.363%,1170.91
03/31/2020,0.1485%,1166.67
03/30/2020,0.3882%,1164.94
03/27/2020,0.1173%,1160.44
03/26/2020,-0.0549%,1159.08
03/25/2020,-0.105%,1159.71
03/24/2020,-0.5511%,1160.93
03/23/2020,0.6624%,1167.37
03/20/2020,0.4717%,1159.69
03/19/2020,-0.5242%,1154.24
03/18/2020,-0.5235%,1160.32
03/17/2020,-0.3049%,1166.43
03/16/2020,0.3601%,1170
03/13/2020,-1.1694%,1165.8
03/12/2020,-0.4473%,1179.59
03/11/2020,-0.1016%,1184.89
03/10/2020,-0.3134%,1186.1
03/09/2020,-0.1243%,1189.83
03/06/2020,-0.0277%,1191.31
03/05/2020,0.3615%,1191.64
03/04/2020,0.8045%,1187.34
03/03/2020,0.3802%,1177.87
03/02/2020,-0.2393%,1173.41
02/28/2020,-0.8406%,1176.22
02/27/2020,-0.7894%,1186.19
02/26/2020,-0.5831%,1195.63
02/25/2020,-0.6217%,1202.64
02/24/2020,-1.2014%,1210.17
02/21/2020,-0.2874%,1224.88
02/20/2020,0.1742%,1228.41
02/19/2020,0.5502%,1226.28
02/18/2020,0.0341%,1219.57
02/14/2020,0.1724%,1219.15
02/13/2020,-0.0163%,1217.05
02/12/2020,0.226%,1217.25
02/11/2020,0.4467%,1214.51
02/10/2020,0.3261%,1209.11
02/07/2020,0.1244%,1205.18
02/06/2020,0.4541%,1203.68
02/05/2020,0.3792%,1198.24
02/04/2020,0.4695%,1193.71
02/03/2020,-0.1844%,1188.13
01/31/2020,-0.2217%,1190.33
01/30/2020,-0.4233%,1192.97
01/29/2020,0.3218%,1198.05
01/28/2020,0.1121%,1194.2
01/27/2020,-0.9676%,1192.86
01/24/2020,0.2254%,1204.52
01/23/2020,-0.2149%,1201.81
01/22/2020,0.2827%,1204.4
01/21/2020,-0.2752%,1201
01/17/2020,0.3861%,1204.32
01/16/2020,0.2501%,1199.69
01/15/2020,0.0362%,1196.69
01/14/2020,0.1258%,1196.26
01/13/2020,0.0244%,1194.76
01/10/2020,0.2522%,1194.47
01/09/2020,0.3924%,1191.46
01/08/2020,0.1%,1186.8
01/07/2020,0.1523%,1185.62
01/06/2020,0.072%,1183.82
01/03/2020,-0.2505%,1182.96
01/02/2020,0.4498%,1185.94
12/31/2019,-0.2625%,1180.62
12/30/2019,-0.2131%,1183.73
12/27/2019,0.2479%,1186.26
12/26/2019,0.0096%,1183.33
12/24/2019,0.0464%,1183.21
12/23/2019,0.1048%,1182.67
12/20/2019,0.1972%,1181.43
12/19/2019,-0.1175%,1179.1
12/18/2019,-0.1526%,1180.49
12/17/2019,-0.0119%,1182.29
12/16/2019,0.3377%,1182.43
12/13/2019,0.4419%,1178.45
12/12/2019,0.1734%,1173.27
12/11/2019,0.1059%,1171.24
12/10/2019,-0.0928%,1170
12/09/2019,0.1096%,1171.09
12/06/2019,0.2625%,1169.8
12/05/2019,0.062%,1166.74
12/04/2019,0.2068%,1166.02
12/03/2019,-0.3894%,1163.61
12/02/2019,-0.7553%,1168.16
11/29/2019,-0.301%,1177.05
11/27/2019,0.2658%,1180.6
11/26/2019,0.2%,1177.47
11/25/2019,0.3818%,1175.12
11/22/2019,0.1054%,1170.65
11/21/2019,-0.1489%,1169.42
11/20/2019,-0.1013%,1171.17
11/19/2019,0.0292%,1172.35
11/18/2019,0.1027%,1172.01
11/15/2019,0.2339%,1170.81
11/14/2019,0.2322%,1168.08
11/13/2019,-0.1809%,1165.37
11/12/2019,0.0998%,1167.48
11/11/2019,-0.0387%,1166.32
11/08/2019,-0.1582%,1166.77
11/07/2019,-0.0282%,1168.62
11/06/2019,-0.0627%,1168.95
11/05/2019,-0.0617%,1169.68
11/04/2019,0.2317%,1170.41
11/01/2019,0.1093%,1167.7
10/31/2019,0.1199%,1166.43
10/30/2019,0.021%,1165.03
10/29/2019,-0.1679%,1164.78
10/28/2019,-0.0626%,1166.74
10/25/2019,0.1816%,1167.47
10/24/2019,0.2057%,1165.36
10/23/2019,0.0886%,1162.97
10/22/2019,0.1816%,1161.94
10/21/2019,-0.1434%,1159.83
10/18/2019,-0.1945%,1161.5
10/17/2019,-0.4104%,1163.76
10/16/2019,-0.012%,1168.55
10/15/2019,0.1979%,1168.7
10/14/2019,-0.1721%,1166.39
10/11/2019,-0.4206%,1168.4
10/10/2019,-0.5185%,1173.33
10/09/2019,-0.1471%,1179.45
10/08/2019,-0.0126%,1181.19
10/07/2019,0.2155%,1181.33
10/04/2019,0.319%,1178.79
10/03/2019,-0.1393%,1175.05
10/02/2019,-0.3816%,1176.69
10/01/2019,-0.1539%,1181.19
09/30/2019,0.048%,1183.01
09/27/2019,0.0316%,1182.45
09/26/2019,0.1896%,1182.07
09/25/2019,-0.0286%,1179.84
09/24/2019,0.0041%,1180.17
09/23/2019,0.2843%,1180.12
09/20/2019,0.2231%,1176.78
09/19/2019,0.3484%,1174.16
09/18/2019,0.4476%,1170.08
09/17/2019,-0.1213%,1164.87
09/16/2019,-0.0518%,1166.28
09/13/2019,-0.5427%,1166.89
09/12/2019,-0.0502%,1173.26
09/11/2019,-0.0991%,1173.85
09/10/2019,-0.6659%,1175.01
09/09/2019,-0.2319%,1182.89
09/06/2019,-0.1367%,1185.64
09/05/2019,-0.6569%,1187.26
09/04/2019,-0.3772%,1195.11
09/03/2019,0.3088%,1199.64
08/30/2019,0.1611%,1195.94
08/29/2019,0.1412%,1194.02
08/28/2019,0.46%,1192.33
08/27/2019,0.2951%,1186.88
08/26/2019,0.1145%,1183.38
08/23/2019,-0.1868%,1182.03
08/22/2019,-0.0504%,1184.24
08/21/2019,-0.0616%,1184.84
08/20/2019,0.1417%,1185.57
08/19/2019,-0.032%,1183.89
08/16/2019,0.0545%,1184.27
08/15/2019,0.3729%,1183.63
08/14/2019,0.0175%,1179.23
08/13/2019,0.084%,1179.02
08/12/2019,-0.0183%,1178.03
08/09/2019,-0.0194%,1178.25
08/08/2019,0.2787%,1178.48
08/07/2019,0.4421%,1175.2
08/06/2019,-0.2382%,1170.03
08/05/2019,-0.3231%,1172.82
08/02/2019,0.0051%,1176.62
08/01/2019,0.0261%,1176.56
07/31/2019,0.0634%,1176.26
07/30/2019,0.0739%,1175.51
07/29/2019,0.1811%,1174.64
07/26/2019,0.0196%,1172.52
07/25/2019,-0.0708%,1172.29
07/24/2019,0.3283%,1173.12
07/23/2019,0.2528%,1169.28
07/22/2019,0.0992%,1166.33
07/19/2019,0.0476%,1165.18
07/18/2019,0.155%,1164.62
07/17/2019,0.1074%,1162.82
07/16/2019,0.1269%,1161.57
07/15/2019,0.3059%,1160.1
07/12/2019,-0.2247%,1156.56
07/11/2019,-0.1206%,1159.16
07/10/2019,-0.1069%,1160.56
07/09/2019,-0.0783%,1161.81
07/08/2019,-0.7562%,1162.72
07/05/2019,-0.2146%,1171.58
07/03/2019,0.7247%,1174.1
07/02/2019,0.3337%,1165.65
07/01/2019,0.5769%,1161.77
06/28/2019,0.1717%,1155.11
06/27/2019,0.169%,1153.13
06/26/2019,-0.4149%,1151.18
06/25/2019,-0.0754%,1155.98
06/24/2019,0.0635%,1156.85
06/21/2019,-0.504%,1156.12
06/20/2019,0.2482%,1161.97
06/19/2019,0.3842%,1159.1
06/18/2019,0.5654%,1154.66
06/17/2019,0.1365%,1148.17
06/14/2019,0.1964%,1146.6
06/13/2019,0.5253%,1144.36
06/12/2019,0.1423%,1138.38
06/11/2019,0.1449%,1136.76
06/10/2019,0.2487%,1135.11
06/07/2019,0.0297%,1132.3
06/06/2019,0.1781%,1131.96
06/05/2019,0.4093%,1129.95
06/04/2019,-0.0158%,1125.34
06/03/2019,-0.0508%,1125.52
05/31/2019,-0.0335%,1126.09
05/30/2019,-0.0707%,1126.47
05/29/2019,0.1847%,1127.27
05/28/2019,0.1214%,1125.19
05/24/2019,0.0128%,1123.83
05/23/2019,-0.0455%,1123.68
05/22/2019,0.0947%,1124.19
05/21/2019,0.1095%,1123.13
05/20/2019,-0.3017%,1121.9
05/17/2019,0.2408%,1125.3
05/16/2019,0.6067%,1122.59
05/15/2019,0.2813%,1115.82
05/14/2019,0.1928%,1112.69
05/13/2019,-0.2743%,1110.55
05/10/2019,-0.1447%,1113.61
05/09/2019,-0.3262%,1115.22
05/08/2019,-0.2806%,1118.87
05/07/2019,-0.268%,1122.02
05/06/2019,-0.0685%,1125.04
05/03/2019,0.0848%,1125.81
05/02/2019,-0.2964%,1124.85
05/01/2019,-0.0825%,1128.2
04/30/2019,-0.0577%,1129.13
04/29/2019,0.0533%,1129.78
04/26/2019,0.1064%,1129.18
04/25/2019,0.1136%,1127.98
04/24/2019,0.3795%,1126.7
04/23/2019,0.2269%,1122.44
04/22/2019,0.308%,1119.9
04/18/2019,0.1618%,1116.46
04/17/2019,-0.1568%,1114.66
04/16/2019,0.0651%,1116.41
04/15/2019,-0.0825%,1115.68
04/12/2019,-0.0707%,1116.6
04/11/2019,-0.0031%,1117.39
04/10/2019,0.1118%,1117.43
04/09/2019,-0.0191%,1116.18
04/08/2019,-0.0128%,1116.39
04/05/2019,-0.0216%,1116.53
04/04/2019,0%,1116.78
04/03/2019,-0.2856%,1116.78
04/02/2019,0.169%,1119.97
04/01/2019,0.1573%,1118.08
03/29/2019,-1.0022%,1116.33
03/28/2019,-0.2808%,1127.63
03/27/2019,-0.0052%,1130.8
03/26/2019,0.0081%,1130.86
03/25/2019,-0.034%,1130.77
03/22/2019,-0.0568%,1131.16
03/21/2019,0.01%,1131.8
03/20/2019,0.0776%,1131.69
03/19/2019,0.3744%,1130.81
03/18/2019,0.0144%,1126.59
03/15/2019,0.1338%,1126.43
03/14/2019,0.0538%,1124.93
03/13/2019,-0.0116%,1124.32
03/12/2019,0.2447%,1124.45
03/11/2019,0.123%,1121.71
03/08/2019,-0.2695%,1120.33
03/07/2019,0.4282%,1123.36
03/06/2019,0.4895%,1118.57
03/05/2019,-0.0243%,1113.12
03/04/2019,0.1791%,1113.39
03/01/2019,-0.1435%,1111.4
02/28/2019,0.3499%,1112.99
02/27/2019,-0.2594%,1109.11
02/26/2019,-0.0679%,1112
02/25/2019,0.0189%,1112.75
02/22/2019,0.2352%,1112.54
02/21/2019,-0.1525%,1109.93
02/20/2019,0.0461%,1111.63
02/19/2019,0.5912%,1111.11
02/15/2019,-0.124%,1104.58
02/14/2019,0.2634%,1105.96
02/13/2019,-0.3029%,1103.05
02/12/2019,-0.2779%,1106.4
02/11/2019,0.0184%,1109.48
02/08/2019,0.2707%,1109.28
02/07/2019,0.5089%,1106.29
02/06/2019,-0.0817%,1100.68
02/05/2019,0.6116%,1101.58
02/04/2019,-0.1768%,1094.89
02/01/2019,-0.702%,1096.83
01/31/2019,0.7794%,1104.58
01/30/2019,-0.0649%,1096.04
01/29/2019,0.0743%,1096.75
01/28/2019,0.1714%,1095.94
01/25/2019,-0.4766%,1094.06
01/24/2019,0.5403%,1099.3
01/23/2019,0.086%,1093.39
01/22/2019,0.1981%,1092.45
01/18/2019,-0.7269%,1090.29
01/17/2019,-0.3173%,1098.28
01/16/2019,-0.2859%,1101.77
01/15/2019,0.365%,1104.93
01/14/2019,0.5196%,1100.91
01/11/2019,0.1679%,1095.22
01/10/2019,0.1718%,1093.39
01/09/2019,-0.997%,1091.51
01/08/2019,-0.5928%,1102.5
01/07/2019,-0.645%,1109.08
01/04/2019,-1.5334%,1116.28
01/03/2019,0.1593%,1133.66
01/02/2019,0.5127%,1131.86
12/31/2018,-0.0119%,1126.09
12/28/2018,-0.4831%,1126.22
12/27/2018,0.5789%,1131.69
12/26/2018,-0.1229%,1125.17
12/24/2018,0.1%,1126.56
12/21/2018,0.3001%,1125.43
12/20/2018,0.4267%,1122.07
12/19/2018,-0.222%,1117.3
12/18/2018,0.834%,1119.79
12/17/2018,-0.1287%,1110.53
12/14/2018,0.6476%,1111.96
12/13/2018,-0.1667%,1104.8
12/12/2018,-0.6453%,1106.65
12/11/2018,-0.2255%,1113.83
12/10/2018,0.8093%,1116.35
12/07/2018,-0.7768%,1107.39
12/06/2018,0.9308%,1116.06
12/04/2018,-0.0762%,1105.77
12/03/2018,-0.9779%,1106.61
11/30/2018,0.419%,1117.54
11/29/2018,-0.1627%,1112.88
11/28/2018,-0.1485%,1114.69
11/27/2018,0.4233%,1116.35
11/26/2018,-0.421%,1111.64
11/23/2018,0.903%,1116.34
11/21/2018,-0.5346%,1106.35
11/20/2018,1.2603%,1112.3
11/19/2018,0.0338%,1098.45
11/16/2018,-0.9322%,1098.08
11/15/2018,-0.2882%,1108.42
11/14/2018,-0.0634%,1111.62
11/13/2018,0.1275%,1112.32
11/12/2018,0.0063%,1110.91
11/09/2018,0.5813%,1110.84
11/08/2018,0.263%,1104.42
11/07/2018,-0.0977%,1101.52
11/06/2018,0.0572%,1102.6
11/05/2018,-0.121%,1101.97
11/02/2018,0.0951%,1103.3
11/01/2018,-1.5517%,1102.25
10/31/2018,0.1943%,1119.63
10/30/2018,0.1589%,1117.46
10/29/2018,-0.1547%,1115.68
10/26/2018,-0.0792%,1117.41
10/25/2018,0.3057%,1118.3
10/24/2018,0.1809%,1114.89
10/23/2018,0.084%,1112.88
10/22/2018,-0.1211%,1111.94
10/19/2018,0.0872%,1113.29
10/18/2018,0.1982%,1112.32
10/17/2018,0.3315%,1110.12
10/16/2018,-0.3748%,1106.45
10/15/2018,-0.0028%,1110.62
10/12/2018,-0.2911%,1110.65
10/11/2018,-2.2916%,1113.89
10/10/2018,-0.9122%,1140.01
10/09/2018,-0.2267%,1150.51
10/08/2018,-0.0941%,1153.12
10/05/2018,-0.1764%,1154.21
10/04/2018,-0.7121%,1156.25
10/03/2018,1.0373%,1164.54
10/02/2018,-0.4779%,1152.59
10/01/2018,0.6968%,1158.12
09/28/2018,0.6499%,1150.11
09/27/2018,0.4833%,1142.68
09/26/2018,-0.5006%,1137.18
09/25/2018,0.3166%,1142.91
09/24/2018,0.5415%,1139.3
09/21/2018,0.0323%,1133.16
09/20/2018,-0.6622%,1132.8
09/19/2018,-0.7281%,1140.35
09/18/2018,0.2795%,1148.71
09/17/2018,-0.0353%,1145.51
09/14/2018,0.4742%,1145.91
09/13/2018,-0.7013%,1140.51
09/12/2018,-0.5813%,1148.56
09/11/2018,0.7648%,1155.28
09/10/2018,0.1058%,1146.51
09/07/2018,0.2684%,1145.3
09/06/2018,-0.566%,1142.23
09/05/2018,-1.114%,1148.73
09/04/2018,0.3723%,1161.67
08/31/2018,0.0568%,1157.37
08/30/2018,0.5329%,1156.71
08/29/2018,0.3745%,1150.58
08/28/2018,0.2007%,1146.28
08/27/2018,-0.1682%,1143.99
08/24/2018,-0.617%,1145.92
08/23/2018,0.6767%,1153.03
08/22/2018,0.0553%,1145.28
08/21/2018,-0.8773%,1144.65
08/20/2018,-0.3749%,1154.78
08/17/2018,0.1574%,1159.12
08/16/2018,-0.2115%,1157.3
08/15/2018,0.2198%,1159.75
08/14/2018,0.7138%,1157.21
08/13/2018,-0.0937%,1149.01
08/10/2018,0.3657%,1150.09
08/09/2018,0.284%,1145.9
08/08/2018,-0.244%,1142.65
08/07/2018,0.2777%,1145.44
08/06/2018,0.6356%,1142.27
08/03/2018,-0.1646%,1135.06
08/02/2018,0.6133%,1136.93
08/01/2018,-0.0141%,1130
07/31/2018,-0.494%,1130.16
07/30/2018,-0.5033%,1135.77
07/27/2018,-0.2677%,1141.51
07/26/2018,0.6867%,1144.58
07/25/2018,-0.3221%,1136.77
07/24/2018,-0.6576%,1140.45
07/23/2018,0.0569%,1148
07/20/2018,-1.1994%,1147.34
07/19/2018,0.4383%,1161.27
07/18/2018,0.3689%,1156.2
07/17/2018,0.5587%,1151.95
07/16/2018,-0.9396%,1145.55
07/13/2018,0.3915%,1156.42
07/12/2018,0.4285%,1151.91
07/11/2018,-0.2567%,1146.99
07/10/2018,0.4388%,1149.95
07/09/2018,0.2864%,1144.92
07/06/2018,-0.69%,1141.65
07/05/2018,0.3302%,1149.58
07/03/2018,-0.4472%,1145.8
07/02/2018,0.7159%,1150.95
06/29/2018,-0.341%,1142.77
06/28/2018,0.3391%,1146.68
06/27/2018,0.7855%,1142.8
06/26/2018,0.3131%,1133.89
06/25/2018,-0.3924%,1130.36
06/22/2018,0.0377%,1134.81
06/21/2018,-0.5118%,1134.38
06/20/2018,0.1046%,1140.22
06/19/2018,-0.3663%,1139.02
06/18/2018,0.28%,1143.21
06/15/2018,-0.7352%,1140.02
06/14/2018,0.5817%,1148.46
06/13/2018,0.3802%,1141.82
06/12/2018,0.3276%,1137.5
06/11/2018,0.0439%,1133.78
06/08/2018,-0.2995%,1133.28
06/07/2018,0.441%,1136.69
06/06/2018,-0.4406%,1131.7
06/05/2018,0.0979%,1136.7
06/04/2018,-0.2791%,1135.59
06/01/2018,-0.228%,1138.77
05/31/2018,0.0931%,1141.37
05/30/2018,0.2425%,1140.31
05/29/2018,-0.816%,1137.55
05/25/2018,-0.8319%,1146.91
05/24/2018,-0.6556%,1156.53
05/23/2018,-0.5383%,1164.16
05/22/2018,-0.7616%,1170.47
05/21/2018,0.2523%,1179.45
05/18/2018,-0.1684%,1176.48
05/17/2018,0.2747%,1178.46
05/16/2018,0.2806%,1175.24
05/15/2018,0.6608%,1171.95
05/14/2018,0.2193%,1164.25
05/11/2018,-0.0837%,1161.71
05/10/2018,-0.1696%,1162.68
05/09/2018,1.1262%,1164.65
05/08/2018,-0.277%,1151.68
05/07/2018,1.0525%,1154.88
05/04/2018,-0.1739%,1142.85
05/03/2018,-0.1057%,1144.85
05/02/2018,0.3078%,1146.06
05/01/2018,-0.2616%,1142.54
04/30/2018,0.0182%,1145.54
04/27/2018,-0.0122%,1145.33
04/26/2018,0.1395%,1145.47
04/25/2018,-0.0107%,1143.87
04/24/2018,-0.1786%,1143.99
04/23/2018,-0.4246%,1146.04
04/20/2018,-0.3273%,1150.93
04/19/2018,-0.2938%,1154.71
04/18/2018,0.5125%,1158.11
04/17/2018,0.4502%,1152.2
04/16/2018,0.0052%,1147.04
04/13/2018,0.088%,1146.98
04/12/2018,-0.164%,1145.97
04/11/2018,0.6128%,1147.85
04/10/2018,0.4955%,1140.86
04/09/2018,0.2611%,1135.24
04/06/2018,-0.4549%,1132.28
04/05/2018,-0.3701%,1137.46
04/04/2018,0.2728%,1141.68
04/03/2018,0.4045%,1138.57
04/02/2018,-0.5516%,1133.99
03/29/2018,-0.4977%,1140.28
03/28/2018,-0.741%,1145.98
03/27/2018,-0.5535%,1154.54
03/26/2018,0.4371%,1160.96
03/23/2018,0.375%,1155.91
03/22/2018,-0.4226%,1151.59
03/21/2018,0.5115%,1156.48
03/20/2018,0.4192%,1150.59
03/19/2018,-0.2201%,1145.79
03/16/2018,0.0856%,1148.32
03/15/2018,0.2358%,1147.33
03/14/2018,-0.2264%,1144.64
03/13/2018,0.0194%,1147.23
03/12/2018,-0.1507%,1147.01
03/09/2018,0.3969%,1148.74
03/08/2018,-0.1718%,1144.2
03/07/2018,-0.3762%,1146.17
03/06/2018,0.2214%,1150.5
03/05/2018,0.1212%,1147.96
03/02/2018,0.4704%,1146.57
03/01/2018,-0.7125%,1141.2
02/28/2018,-0.6529%,1149.39
02/27/2018,0.0373%,1156.94
02/26/2018,-0.2085%,1156.51
02/23/2018,-0.2502%,1158.93
02/22/2018,-0.048%,1161.83
02/21/2018,0.149%,1162.39
02/20/2018,-1.2333%,1160.66
02/16/2018,0.0511%,1175.16
02/15/2018,0.1887%,1174.56
02/14/2018,0.9049%,1172.34
02/13/2018,0.2284%,1161.83
02/12/2018,0.3556%,1159.18
02/09/2018,-0.8058%,1155.07
02/08/2018,-0.272%,1164.46
02/07/2018,-0.4055%,1167.63
02/06/2018,-0.7464%,1172.39
02/05/2018,-1.3332%,1181.2
02/02/2018,-1.2788%,1197.17
02/01/2018,0.3788%,1212.67
01/31/2018,0.419%,1208.1
01/30/2018,-0.7838%,1203.06
01/29/2018,-0.6829%,1212.56
01/26/2018,0.4985%,1220.9
01/25/2018,-0.2229%,1214.84
01/24/2018,0.5383%,1217.56
01/23/2018,0.3498%,1211.04
01/22/2018,0.4212%,1206.82
01/19/2018,0.169%,1201.75
01/18/2018,0.0681%,1199.73
01/17/2018,0.2274%,1198.91
01/16/2018,-0.2245%,1196.19
01/12/2018,0.7967%,1198.88
01/11/2018,0.1925%,1189.41
01/10/2018,0.3607%,1187.12
01/09/2018,-0.0211%,1182.85
01/08/2018,-0.0865%,1183.1
01/05/2018,0.1632%,1184.13
01/04/2018,0.7746%,1182.2
01/03/2018,0.7996%,1173.11
01/02/2018,-0.0052%,1163.81
12/29/2017,0.0566%,1163.87
12/28/2017,-0.1312%,1163.21
12/27/2017,-0.0405%,1164.74
12/26/2017,0.3046%,1165.21
12/22/2017,0.4218%,1161.67
12/21/2017,0.1736%,1156.79
12/20/2017,0.0035%,1154.79
12/19/2017,0.0343%,1154.75
12/18/2017,0.3386%,1154.35
12/15/2017,0.1356%,1150.46
12/14/2017,-0.1709%,1148.9
12/13/2017,-0.7295%,1150.86
12/12/2017,0.2278%,1159.32
12/11/2017,0.1278%,1156.69
12/08/2017,0.5995%,1155.21
12/07/2017,0.9437%,1148.33
12/06/2017,-0.8302%,1137.59
12/05/2017,0.1041%,1147.11
12/04/2017,-0.488%,1145.92
12/01/2017,-0.2433%,1151.54
11/30/2017,-0.103%,1154.35
11/29/2017,-0.5518%,1155.54
11/28/2017,-0.072%,1161.95
11/27/2017,-0.339%,1162.79
11/24/2017,0.4591%,1166.74
11/22/2017,0.2256%,1161.41
11/21/2017,0.8214%,1158.8
11/20/2017,-0.1157%,1149.36
11/17/2017,0.0202%,1150.69
11/16/2017,0.5985%,1150.46
11/15/2017,-0.5782%,1143.61
11/14/2017,-0.637%,1150.26
11/13/2017,-0.1187%,1157.64
11/10/2017,-0.3617%,1159.01
11/09/2017,-0.2088%,1163.22
11/08/2017,-0.0074%,1165.65
11/07/2017,-0.0349%,1165.74
11/06/2017,0.4874%,1166.15
11/03/2017,0.2275%,1160.49
11/02/2017,-0.3306%,1157.86
11/01/2017,0.4849%,1161.7
10/31/2017,0.3957%,1156.09
10/30/2017,-0.1203%,1151.54
10/27/2017,0.3809%,1152.92
10/26/2017,0.1849%,1148.55
10/25/2017,-0.058%,1146.43
10/24/2017,0.2417%,1147.09
10/23/2017,-0.4542%,1144.33
10/20/2017,0.3271%,1149.55
10/19/2017,-0.1062%,1145.8
10/18/2017,0.1677%,1147.02
10/17/2017,0.0202%,1145.1
