Source: Hedge Fund Research Inc. Copyright 2023 HFR Inc. - www.hfr.com

Name,Ticker,Strategy,Substrategy,Region,Currency
HFRX ED: Merger Arbitrage Index,HFRXMA,,Merger Arbitrage,Global,USD
Date,Daily ROR,Index Value
10/07/2020,0.0183%,1824.22
10/06/2020,0.0487%,1823.89
10/05/2020,0.1493%,1823
10/02/2020,0.0965%,1820.29
10/01/2020,0.0604%,1818.53
09/30/2020,0.0047%,1817.43
09/29/2020,0.203%,1817.35
09/28/2020,0.0834%,1813.66
09/25/2020,-0.0406%,1812.15
09/24/2020,-0.0952%,1812.89
09/23/2020,-0.0962%,1814.62
09/22/2020,-0.2708%,1816.36
09/21/2020,-0.0725%,1821.3
09/18/2020,0.076%,1822.62
09/17/2020,0.1347%,1821.23
09/16/2020,0.0677%,1818.78
09/15/2020,0.3221%,1817.55
09/14/2020,0.2142%,1811.72
09/11/2020,0.0468%,1807.85
09/10/2020,-0.0321%,1807
09/09/2020,-0.029%,1807.58
09/08/2020,-0.1408%,1808.1
09/04/2020,0.1965%,1810.65
09/03/2020,0.141%,1807.1
09/02/2020,0.0943%,1804.56
09/01/2020,0.0697%,1802.86
08/31/2020,-0.0896%,1801.6
08/28/2020,0.0488%,1803.22
08/27/2020,0.0848%,1802.34
08/26/2020,-0.1064%,1800.81
08/25/2020,-0.0438%,1802.73
08/24/2020,0.1401%,1803.52
08/21/2020,-0.1444%,1801
08/20/2020,-0.035%,1803.6
08/19/2020,0.0489%,1804.23
08/18/2020,-0.176%,1803.35
08/17/2020,-0.0135%,1806.53
08/14/2020,0.1199%,1806.77
08/13/2020,0.0448%,1804.61
08/12/2020,-0.1365%,1803.8
08/11/2020,0.0087%,1806.27
08/10/2020,0.1148%,1806.11
08/07/2020,0.1495%,1804.04
08/06/2020,0.0009%,1801.35
08/05/2020,-0.0738%,1801.33
08/04/2020,0.0336%,1802.66
08/03/2020,0.0032%,1802.06
07/31/2020,-0.0663%,1802
07/30/2020,-0.1507%,1803.19
07/29/2020,0.0431%,1805.91
07/28/2020,-0.0289%,1805.14
07/27/2020,0.077%,1805.66
07/24/2020,-0.0607%,1804.27
07/23/2020,0.0193%,1805.36
07/22/2020,0.0601%,1805.02
07/21/2020,-0.0833%,1803.93
07/20/2020,-0.2252%,1805.44
07/17/2020,0.0441%,1809.51
07/16/2020,0.1051%,1808.71
07/15/2020,0.6596%,1806.81
07/14/2020,-0.1379%,1794.97
07/13/2020,0.1226%,1797.45
07/10/2020,0.3014%,1795.25
07/09/2020,0.0632%,1789.86
07/08/2020,0.1737%,1788.73
07/07/2020,-0.3363%,1785.63
07/06/2020,0.2889%,1791.65
07/02/2020,0.0805%,1786.49
07/01/2020,-0.0084%,1785.05
06/30/2020,-0.1288%,1785.2
06/29/2020,0.3681%,1787.5
06/26/2020,0.0399%,1780.95
06/25/2020,0.0178%,1780.24
06/24/2020,-0.1568%,1779.92
06/23/2020,0.0752%,1782.72
06/22/2020,0.015%,1781.38
06/19/2020,0.0498%,1781.11
06/18/2020,-0.1082%,1780.22
06/17/2020,-0.0658%,1782.15
06/16/2020,0.3514%,1783.32
06/15/2020,0.1421%,1777.08
06/12/2020,0.1556%,1774.56
06/11/2020,-0.2914%,1771.8
06/10/2020,-0.1994%,1776.98
06/09/2020,-0.0866%,1780.53
06/08/2020,0.134%,1782.07
06/05/2020,0.099%,1779.69
06/04/2020,0.0474%,1777.93
06/03/2020,0.1328%,1777.08
06/02/2020,-0.1671%,1774.73
06/01/2020,0%,1777.7
05/29/2020,0%,1777.7
05/28/2020,-0.0653%,1777.7
05/27/2020,0.486%,1778.86
05/26/2020,0.5069%,1770.25
05/22/2020,0.1014%,1761.32
05/21/2020,0%,1759.54
05/20/2020,0.0429%,1759.54
05/19/2020,-0.2857%,1758.79
05/18/2020,0.2387%,1763.82
05/15/2020,0.1993%,1759.62
05/14/2020,-0.0873%,1756.12
05/13/2020,-0.4503%,1757.66
05/12/2020,-0.3093%,1765.61
05/11/2020,0.0794%,1771.09
05/08/2020,0.119%,1769.68
05/07/2020,0.2938%,1767.58
05/06/2020,-0.1734%,1762.4
05/05/2020,-0.2495%,1765.46
05/04/2020,-0.2405%,1769.88
05/01/2020,0%,1774.14
04/30/2020,0%,1774.14
04/29/2020,0.5338%,1774.14
04/28/2020,0.5943%,1764.72
04/27/2020,0.4244%,1754.3
04/24/2020,0.3378%,1746.88
04/23/2020,-0.0162%,1741
04/22/2020,0.2659%,1741.29
04/21/2020,-0.2254%,1736.67
04/20/2020,-0.0325%,1740.59
04/17/2020,0.7784%,1741.16
04/16/2020,0.2837%,1727.71
04/15/2020,-0.3139%,1722.82
04/14/2020,0.3894%,1728.25
04/13/2020,0.6352%,1721.54
04/09/2020,0%,1710.68
04/08/2020,0.7146%,1710.68
04/07/2020,1.0034%,1698.54
04/06/2020,0.9136%,1681.66
04/03/2020,-0.5217%,1666.44
04/02/2020,-0.0365%,1675.18
04/01/2020,-0.5906%,1675.79
03/31/2020,-0.3329%,1685.75
03/30/2020,0.0356%,1691.38
03/27/2020,-0.9224%,1690.78
03/26/2020,1.8309%,1706.52
03/25/2020,2.0983%,1675.83
03/24/2020,4.6478%,1641.39
03/23/2020,-0.5962%,1568.49
03/20/2020,1.0549%,1577.9
03/19/2020,4.2828%,1561.43
03/18/2020,-4.8589%,1497.3
03/17/2020,-0.9111%,1573.77
03/16/2020,-6.2226%,1588.24
03/13/2020,-1.2053%,1693.63
03/12/2020,-1.0111%,1714.29
03/11/2020,-1.3152%,1731.8
03/10/2020,4.1048%,1754.88
03/09/2020,-3.8934%,1685.69
03/06/2020,-1.6376%,1753.97
03/05/2020,-2.1049%,1783.18
03/04/2020,0.3433%,1821.52
03/03/2020,-0.2272%,1815.28
03/02/2020,0.1999%,1819.42
02/28/2020,-0.2393%,1815.79
02/27/2020,-0.2454%,1820.14
02/26/2020,-0.1047%,1824.62
02/25/2020,-0.2384%,1826.53
02/24/2020,-0.1552%,1830.9
02/21/2020,0.1827%,1833.75
02/20/2020,0.1284%,1830.4
02/19/2020,0.0039%,1828.05
02/18/2020,0.0582%,1827.98
02/14/2020,-0.0265%,1826.92
02/13/2020,0.1005%,1827.4
02/12/2020,0.0494%,1825.57
02/11/2020,0.0244%,1824.67
02/10/2020,-0.0599%,1824.22
02/07/2020,0.0182%,1825.31
02/06/2020,0.0024%,1824.98
02/05/2020,0.0135%,1824.94
02/04/2020,0.0127%,1824.69
02/03/2020,-0.0239%,1824.46
01/31/2020,-0.0619%,1824.9
01/30/2020,0.0637%,1826.03
01/29/2020,-0.0166%,1824.86
01/28/2020,0.0022%,1825.17
01/27/2020,0.0249%,1825.13
01/24/2020,-0.0237%,1824.67
01/23/2020,0.0002%,1825.1
01/22/2020,-0.0319%,1825.1
01/21/2020,-0.0675%,1825.68
01/17/2020,0.029%,1826.92
01/16/2020,0.0206%,1826.39
01/15/2020,0.0126%,1826.01
01/14/2020,0.0594%,1825.78
01/13/2020,-0.0234%,1824.7
01/10/2020,0.0412%,1825.12
01/09/2020,0.0816%,1824.37
01/08/2020,0.0351%,1822.89
01/07/2020,-0.0381%,1822.25
01/06/2020,0.0386%,1822.94
01/03/2020,0.0117%,1822.24
01/02/2020,0.0103%,1822.02
12/31/2019,0.0146%,1821.84
12/30/2019,0.0014%,1821.57
12/27/2019,-0.0241%,1821.54
12/26/2019,0%,1821.98
12/24/2019,0%,1821.98
12/23/2019,0.0047%,1821.98
12/20/2019,-0.0903%,1821.9
12/19/2019,0.1164%,1823.54
12/18/2019,0.0608%,1821.42
12/17/2019,0.1203%,1820.32
12/16/2019,0.0854%,1818.13
12/13/2019,0.0208%,1816.58
12/12/2019,0.0267%,1816.2
12/11/2019,0.0097%,1815.72
12/10/2019,0.1273%,1815.54
12/09/2019,0.0053%,1813.23
12/06/2019,0.129%,1813.14
12/05/2019,-0.0094%,1810.8
12/04/2019,0.0167%,1810.97
12/03/2019,0.0248%,1810.67
12/02/2019,-0.0197%,1810.22
11/29/2019,0.0674%,1810.58
11/27/2019,-0.0031%,1809.36
11/26/2019,0.0074%,1809.42
11/25/2019,0.128%,1809.28
11/22/2019,-0.0177%,1806.97
11/21/2019,0.06%,1807.29
11/20/2019,0.146%,1806.21
11/19/2019,0.0843%,1803.57
11/18/2019,0.0304%,1802.06
11/15/2019,0.0776%,1801.51
11/14/2019,-0.103%,1800.11
11/13/2019,-0.0515%,1801.97
11/12/2019,-0.0576%,1802.9
11/11/2019,0.0082%,1803.94
11/08/2019,-0.005%,1803.79
11/07/2019,0.0468%,1803.88
11/06/2019,-0.0444%,1803.03
11/05/2019,0.0175%,1803.84
11/04/2019,0.0776%,1803.52
11/01/2019,0.1505%,1802.12
10/31/2019,0%,1799.41
10/30/2019,0.0107%,1799.41
10/29/2019,-0.033%,1799.22
10/28/2019,-0.0068%,1799.82
10/25/2019,0.0465%,1799.94
10/24/2019,0.0897%,1799.1
10/23/2019,0.0476%,1797.49
10/22/2019,-0.0224%,1796.63
10/21/2019,-0.0236%,1797.04
10/18/2019,0.0541%,1797.46
10/17/2019,0.0557%,1796.49
10/16/2019,0.0618%,1795.49
10/15/2019,0.1135%,1794.38
10/14/2019,0.0482%,1792.35
10/11/2019,0.1137%,1791.48
10/10/2019,-0.0045%,1789.45
10/09/2019,0.0827%,1789.53
10/08/2019,-0.1687%,1788.05
10/07/2019,-0.046%,1791.07
10/04/2019,0.0936%,1791.89
10/03/2019,0.1962%,1790.22
10/02/2019,-0.0757%,1786.71
10/01/2019,0.0785%,1788.07
09/30/2019,-0.0272%,1786.66
09/27/2019,0.0523%,1787.15
09/26/2019,-0.122%,1786.21
09/25/2019,0.0066%,1788.4
09/24/2019,-0.226%,1788.28
09/23/2019,-0.0456%,1792.33
09/20/2019,0.0884%,1793.15
09/19/2019,-0.0944%,1791.56
09/18/2019,0.0022%,1793.26
09/17/2019,-0.036%,1793.22
09/16/2019,0.0191%,1793.86
09/13/2019,0.0481%,1793.52
09/12/2019,0.0444%,1792.66
09/11/2019,0.0987%,1791.86
09/10/2019,0.0465%,1790.1
09/09/2019,0.0387%,1789.26
09/06/2019,-0.0368%,1788.57
09/05/2019,0.2169%,1789.23
09/04/2019,0.1987%,1785.36
09/03/2019,-0.0682%,1781.82
08/30/2019,-0.0243%,1783.03
08/29/2019,0.1097%,1783.47
08/28/2019,0.0265%,1781.51
08/27/2019,0.0522%,1781.04
08/26/2019,-0.0005%,1780.11
08/23/2019,-0.0629%,1780.12
08/22/2019,0.0059%,1781.24
08/21/2019,0.0872%,1781.14
08/20/2019,-0.0444%,1779.58
08/19/2019,0.0326%,1780.37
08/16/2019,0.1336%,1779.79
08/15/2019,-0.0665%,1777.42
08/14/2019,-0.032%,1778.6
08/13/2019,0.1342%,1779.17
08/12/2019,-0.1348%,1776.79
08/09/2019,-0.0271%,1779.19
08/08/2019,0.0356%,1779.67
08/07/2019,-0.1044%,1779.03
08/06/2019,-0.1061%,1780.89
08/05/2019,-0.1169%,1782.79
08/02/2019,0.1466%,1784.87
08/01/2019,0.0927%,1782.26
07/31/2019,0.0321%,1780.61
07/30/2019,0.0428%,1780.04
07/29/2019,0.1242%,1779.28
07/26/2019,0.1259%,1777.07
07/25/2019,-0.1662%,1774.83
07/24/2019,0.1585%,1777.79
07/23/2019,-0.0123%,1774.98
07/22/2019,-0.0155%,1775.19
07/19/2019,-0.0001%,1775.47
07/18/2019,0.0791%,1775.47
07/17/2019,-0.2226%,1774.07
07/16/2019,-0.0006%,1778.03
07/15/2019,-0.2026%,1778.04
07/12/2019,0.1186%,1781.65
07/11/2019,0.0111%,1779.53
07/10/2019,0.1038%,1779.34
07/09/2019,-0.1%,1777.49
07/08/2019,-0.0454%,1779.27
07/05/2019,0.0019%,1780.08
07/03/2019,0.0909%,1780.05
07/02/2019,0.0361%,1778.43
07/01/2019,0.1823%,1777.79
06/28/2019,-0.0616%,1774.55
06/27/2019,0.0693%,1775.65
06/26/2019,0.0792%,1774.42
06/25/2019,0.0292%,1773.01
06/24/2019,-0.2742%,1772.5
06/21/2019,-0.0867%,1777.37
06/20/2019,0.0589%,1778.91
06/19/2019,0.0664%,1777.86
06/18/2019,0.1547%,1776.68
06/17/2019,0.0432%,1773.94
06/14/2019,-0.0781%,1773.17
06/13/2019,0.0178%,1774.56
06/12/2019,-0.2433%,1774.24
06/11/2019,-0.0928%,1778.57
06/10/2019,0.1667%,1780.22
06/07/2019,-0.0615%,1777.26
06/06/2019,-0.1009%,1778.35
06/05/2019,-0.0303%,1780.15
06/04/2019,0.1763%,1780.69
06/03/2019,-0.1244%,1777.55
05/31/2019,-0.0604%,1779.77
05/30/2019,-0.0226%,1780.84
05/29/2019,-0.0097%,1781.25
05/28/2019,-0.0176%,1781.42
05/24/2019,0.0289%,1781.73
05/23/2019,-0.0544%,1781.22
05/22/2019,-0.1654%,1782.19
05/21/2019,0.1411%,1785.14
05/20/2019,-0.2001%,1782.62
05/17/2019,-0.0905%,1786.2
05/16/2019,-0.0638%,1787.82
05/15/2019,-0.0027%,1788.96
05/14/2019,-0.0624%,1789.01
05/13/2019,-0.0823%,1790.12
05/10/2019,-0.0366%,1791.6
05/09/2019,-0.0202%,1792.25
05/08/2019,0.1712%,1792.62
05/07/2019,-0.0004%,1789.55
05/06/2019,0.1096%,1789.56
05/03/2019,-0.057%,1787.6
05/02/2019,0.0776%,1788.62
05/01/2019,0.0048%,1787.23
04/30/2019,-0.0172%,1787.15
04/29/2019,0.0199%,1787.45
04/26/2019,-0.0259%,1787.1
04/25/2019,0.1626%,1787.56
04/24/2019,0.0277%,1784.66
04/23/2019,0.1818%,1784.16
04/22/2019,0%,1780.93
04/18/2019,-0.1054%,1780.93
04/17/2019,-0.1034%,1782.81
04/16/2019,0.0687%,1784.65
04/15/2019,-0.0555%,1783.43
04/12/2019,-0.0087%,1784.42
04/11/2019,-0.0151%,1784.57
04/10/2019,-0.0451%,1784.84
04/09/2019,-0.0012%,1785.65
04/08/2019,0.0008%,1785.67
04/05/2019,0%,1785.65
04/04/2019,-0.2692%,1785.65
04/03/2019,-0.0008%,1790.47
04/02/2019,0%,1790.49
04/01/2019,0.2701%,1790.49
03/29/2019,-0.0227%,1785.66
03/28/2019,-0.005%,1786.07
03/27/2019,-0.005%,1786.16
03/26/2019,-0.0039%,1786.25
03/25/2019,-0.0151%,1786.32
03/22/2019,-0.005%,1786.59
03/21/2019,-0.005%,1786.68
03/20/2019,-0.005%,1786.77
03/19/2019,0.0287%,1786.86
03/18/2019,-0.0146%,1786.34
03/15/2019,-0.0181%,1786.6
03/14/2019,0.0684%,1786.93
03/13/2019,-0.0333%,1785.71
03/12/2019,0.1906%,1786.3
03/11/2019,0.0559%,1782.9
03/08/2019,-0.0357%,1781.91
03/07/2019,0.0904%,1782.54
03/06/2019,-0.0204%,1780.93
03/05/2019,0.0334%,1781.29
03/04/2019,-0.216%,1780.7
03/01/2019,0.2205%,1784.55
02/28/2019,-3.3617%,1780.63
02/27/2019,0.005%,1842.57
02/26/2019,-0.0533%,1842.48
02/25/2019,0.0341%,1843.46
02/22/2019,-0.0504%,1842.83
02/21/2019,-0.0773%,1843.76
02/20/2019,0.0469%,1845.19
02/19/2019,0.1859%,1844.32
02/15/2019,0.0686%,1840.9
02/14/2019,-0.0348%,1839.64
02/13/2019,0.0335%,1840.28
02/12/2019,-0.0333%,1839.66
02/11/2019,0.0803%,1840.27
02/08/2019,0.152%,1838.8
02/07/2019,-0.0924%,1836.01
02/06/2019,-0.066%,1837.71
02/05/2019,0.1075%,1838.92
02/04/2019,-0.0408%,1836.94
02/01/2019,0.1187%,1837.69
01/31/2019,0.2312%,1835.52
01/30/2019,0.0469%,1831.28
01/29/2019,0.0127%,1830.42
01/28/2019,-0.0581%,1830.19
01/25/2019,0.0551%,1831.25
01/24/2019,0.1039%,1830.25
01/23/2019,0.0404%,1828.35
01/22/2019,0.0003%,1827.61
01/18/2019,-0.0058%,1827.6
01/17/2019,0.0035%,1827.71
01/16/2019,0.0343%,1827.64
01/15/2019,0.3815%,1827.02
01/14/2019,-0.0141%,1820.07
01/11/2019,-0.0168%,1820.33
01/10/2019,0.0002%,1820.64
01/09/2019,0.0425%,1820.63
01/08/2019,0.0596%,1819.86
01/07/2019,0.0408%,1818.78
01/04/2019,0.3061%,1818.03
01/03/2019,-0.1541%,1812.49
01/02/2019,-0.1304%,1815.28
12/31/2018,0.1463%,1817.65
12/28/2018,0.0591%,1815
12/27/2018,0.4186%,1813.93
12/26/2018,0.2837%,1806.36
12/24/2018,-0.3033%,1801.25
12/21/2018,-0.1271%,1806.73
12/20/2018,-0.2594%,1809.03
12/19/2018,0.0202%,1813.74
12/18/2018,-0.4213%,1813.37
12/17/2018,-0.156%,1821.04
12/14/2018,-0.1099%,1823.89
12/13/2018,0.1269%,1825.9
12/12/2018,-0.0452%,1823.58
12/11/2018,0.0285%,1824.41
12/10/2018,-0.0659%,1823.89
12/07/2018,-0.1753%,1825.09
12/06/2018,0.046%,1828.29
12/04/2018,-0.0404%,1827.45
12/03/2018,0.1927%,1828.19
11/30/2018,-0.0626%,1824.68
11/29/2018,0.0473%,1825.82
11/28/2018,-0.0134%,1824.96
11/27/2018,0.1298%,1825.2
11/26/2018,0.235%,1822.84
11/23/2018,0.3352%,1818.56
11/21/2018,0.0794%,1812.49
11/20/2018,0.1189%,1811.05
11/19/2018,0.0057%,1808.9
11/16/2018,-0.0474%,1808.79
11/15/2018,0.1538%,1809.65
11/14/2018,-0.1076%,1806.87
11/13/2018,0.0148%,1808.82
11/12/2018,-0.0206%,1808.55
11/09/2018,-0.0654%,1808.93
11/08/2018,0.0897%,1810.11
11/07/2018,0.0384%,1808.49
11/06/2018,0.1755%,1807.79
11/05/2018,-0.1377%,1804.63
11/02/2018,-0.0376%,1807.11
11/01/2018,0.0475%,1807.79
10/31/2018,0.0305%,1806.93
10/30/2018,0.3384%,1806.38
10/29/2018,0.0284%,1800.29
10/26/2018,-0.0983%,1799.78
10/25/2018,0.0699%,1801.55
10/24/2018,-0.0944%,1800.29
10/23/2018,0.0148%,1801.99
10/22/2018,-0.0205%,1801.73
10/19/2018,-0.0646%,1802.1
10/18/2018,-0.0467%,1803.26
10/17/2018,-0.0616%,1804.1
10/16/2018,0.0862%,1805.22
10/15/2018,0.0053%,1803.66
10/12/2018,0.0713%,1803.57
10/11/2018,-0.0171%,1802.28
10/10/2018,-0.0331%,1802.59
10/09/2018,0.3432%,1803.19
10/08/2018,-0.1439%,1797.02
10/05/2018,-0.0576%,1799.61
10/04/2018,0.2404%,1800.64
10/03/2018,-0.2796%,1796.33
10/02/2018,-0.0522%,1801.36
10/01/2018,-0.9402%,1802.3
09/28/2018,0.0028%,1819.41
09/27/2018,0.0093%,1819.36
09/26/2018,0.1154%,1819.19
09/25/2018,-0.138%,1817.09
09/24/2018,-0.0446%,1819.6
09/21/2018,-0.2753%,1820.41
09/20/2018,0.0041%,1825.44
09/19/2018,-0.1514%,1825.36
09/18/2018,-0.221%,1828.13
09/17/2018,-0.0885%,1832.18
09/14/2018,0.0865%,1833.81
09/13/2018,-0.0625%,1832.22
09/12/2018,-0.1679%,1833.37
09/11/2018,-0.0005%,1836.45
09/10/2018,-0.3892%,1836.46
09/07/2018,-0.0483%,1843.64
09/06/2018,-0.0239%,1844.53
09/05/2018,0.0896%,1844.97
09/04/2018,0.0905%,1843.32
08/31/2018,0.2066%,1841.65
08/30/2018,-0.0374%,1837.85
08/29/2018,0.1135%,1838.54
08/28/2018,0.1086%,1836.46
08/27/2018,-0.1407%,1834.46
08/24/2018,0.0258%,1837.05
08/23/2018,-0.3225%,1836.57
08/22/2018,0.0454%,1842.52
08/21/2018,-0.2053%,1841.68
08/20/2018,0.1054%,1845.47
08/17/2018,-0.0391%,1843.53
08/16/2018,0.0789%,1844.25
08/15/2018,0.0812%,1842.79
08/14/2018,-0.0666%,1841.3
08/13/2018,0.0063%,1842.53
08/10/2018,-0.0711%,1842.41
08/09/2018,-0.0554%,1843.72
08/08/2018,-0.0729%,1844.74
08/07/2018,0.1046%,1846.09
08/06/2018,0.0044%,1844.16
08/03/2018,0.0965%,1844.08
08/02/2018,-0.0475%,1842.3
08/01/2018,-0.0523%,1843.18
07/31/2018,0.1926%,1844.14
07/30/2018,0.0433%,1840.6
07/27/2018,0.1634%,1839.8
07/26/2018,-0.1567%,1836.8
07/25/2018,-0.0156%,1839.68
07/24/2018,-0.1042%,1839.97
07/23/2018,-0.0454%,1841.89
07/20/2018,-0.0122%,1842.73
07/19/2018,-0.0076%,1842.95
07/18/2018,0.018%,1843.09
07/17/2018,0.1374%,1842.76
07/16/2018,-0.4623%,1840.23
07/13/2018,-0.1959%,1848.78
07/12/2018,0.2661%,1852.41
07/11/2018,-0.1031%,1847.49
07/10/2018,-0.0069%,1849.4
07/09/2018,-0.0791%,1849.52
07/06/2018,0.1388%,1850.99
07/05/2018,0.0972%,1848.42
07/03/2018,0.1185%,1846.63
07/02/2018,0.1431%,1844.44
06/29/2018,-0.073%,1841.8
06/28/2018,0.2055%,1843.15
06/27/2018,-0.1269%,1839.37
06/26/2018,0.0985%,1841.71
06/25/2018,-0.3672%,1839.89
06/22/2018,0.1245%,1846.68
06/21/2018,-0.0386%,1844.38
06/20/2018,0.1108%,1845.09
06/19/2018,-0.0706%,1843.05
06/18/2018,0.0252%,1844.35
06/15/2018,0.0197%,1843.89
06/14/2018,0.1865%,1843.52
06/13/2018,-0.0408%,1840.09
06/12/2018,-0.0979%,1840.84
06/11/2018,-0.0296%,1842.65
06/08/2018,-0.0359%,1843.19
06/07/2018,0.1853%,1843.85
06/06/2018,0.0409%,1840.44
06/05/2018,0.4632%,1839.69
06/04/2018,0.0271%,1831.21
06/01/2018,0.0262%,1830.71
05/31/2018,-0.0935%,1830.23
05/30/2018,0.0776%,1831.94
05/29/2018,-0.0893%,1830.52
05/25/2018,0.0544%,1832.16
05/24/2018,0.0686%,1831.16
05/23/2018,0.0282%,1829.91
05/22/2018,-0.1662%,1829.39
05/21/2018,0.1924%,1832.44
05/18/2018,0.1131%,1828.92
05/17/2018,0.0026%,1826.85
05/16/2018,0.0168%,1826.8
05/15/2018,0.1168%,1826.5
05/14/2018,0.3151%,1824.37
05/11/2018,0.0023%,1818.64
05/10/2018,0.2428%,1818.6
05/09/2018,-0.1004%,1814.19
05/08/2018,0.1244%,1816.01
05/07/2018,0.0396%,1813.76
05/04/2018,0.2609%,1813.04
05/03/2018,-0.3971%,1808.32
05/02/2018,-0.1462%,1815.53
05/01/2018,0.1078%,1818.19
04/30/2018,0.5989%,1816.23
04/27/2018,0.3892%,1805.42
04/26/2018,-0.3402%,1798.42
04/25/2018,0.5882%,1804.56
04/24/2018,0.1014%,1794.01
04/23/2018,-2.0224%,1792.19
04/20/2018,-0.0739%,1829.18
04/19/2018,-0.2589%,1830.54
04/18/2018,0.0244%,1835.29
04/17/2018,0.215%,1834.84
04/16/2018,0.05%,1830.9
04/13/2018,0.0012%,1829.99
04/12/2018,-0.0008%,1829.97
04/11/2018,-0.0592%,1829.98
04/10/2018,0.1991%,1831.07
04/09/2018,0.1476%,1827.43
04/06/2018,-0.3051%,1824.74
04/05/2018,-0.0742%,1830.32
04/04/2018,-0.0509%,1831.68
04/03/2018,0.336%,1832.61
04/02/2018,-0.2388%,1826.48
03/29/2018,0.0508%,1830.85
03/28/2018,-0.2284%,1829.92
03/27/2018,-0.0376%,1834.11
03/26/2018,0.2218%,1834.8
03/23/2018,-0.1672%,1830.73
03/22/2018,-0.134%,1833.8
03/21/2018,-0.0675%,1836.26
03/20/2018,0.3155%,1837.5
03/19/2018,0.0145%,1831.72
03/16/2018,-0.0173%,1831.46
03/15/2018,0.1213%,1831.77
03/14/2018,-0.1282%,1829.55
03/13/2018,0.04%,1831.9
03/12/2018,-0.1508%,1831.17
03/09/2018,0.1042%,1833.93
03/08/2018,-0.0404%,1832.03
03/07/2018,-0.1634%,1832.77
03/06/2018,0.0773%,1835.76
03/05/2018,-0.046%,1834.35
03/02/2018,0.2222%,1835.19
03/01/2018,0.0542%,1831.12
02/28/2018,-0.1127%,1830.13
02/27/2018,-1.3684%,1832.19
02/26/2018,0.1083%,1857.61
02/23/2018,-0.0211%,1855.6
02/22/2018,-0.0387%,1855.99
02/21/2018,0.1105%,1856.71
02/20/2018,-0.0232%,1854.66
02/16/2018,0.1228%,1855.09
02/15/2018,-0.0204%,1852.82
02/14/2018,-0.0451%,1853.19
02/13/2018,0.0573%,1854.03
02/12/2018,0.1377%,1852.97
02/09/2018,-0.0047%,1850.42
02/08/2018,-0.0742%,1850.51
02/07/2018,0.036%,1851.88
02/06/2018,-0.1091%,1851.22
02/05/2018,-0.1208%,1853.24
02/02/2018,-0.0264%,1855.48
02/01/2018,0.0478%,1855.97
01/31/2018,0.1238%,1855.08
01/30/2018,-0.0583%,1852.79
01/29/2018,-0.0988%,1853.87
01/26/2018,0.0356%,1855.7
01/25/2018,-0.0337%,1855.04
01/24/2018,0.0402%,1855.67
01/23/2018,-0.0325%,1854.92
01/22/2018,-0.0888%,1855.52
01/19/2018,0.0843%,1857.17
01/18/2018,-0.0003%,1855.61
01/17/2018,0.0046%,1855.62
01/16/2018,-0.0311%,1855.53
01/12/2018,-0.0273%,1856.11
01/11/2018,0.0641%,1856.62
01/10/2018,0.0051%,1855.43
01/09/2018,0.0582%,1855.33
01/08/2018,-0.0234%,1854.25
01/05/2018,0.0066%,1854.69
01/04/2018,0.0279%,1854.56
01/03/2018,0.0325%,1854.04
01/02/2018,0.0233%,1853.44
12/29/2017,0.0753%,1853.01
12/28/2017,0.0356%,1851.62
12/27/2017,0.0113%,1850.96
12/26/2017,0.0073%,1850.75
12/22/2017,0.0695%,1850.61
12/21/2017,0.0098%,1849.33
12/20/2017,-0.0051%,1849.15
12/19/2017,0.0037%,1849.24
12/18/2017,-0.0035%,1849.17
12/15/2017,0.071%,1849.24
12/14/2017,-0.0706%,1847.93
12/13/2017,0.0529%,1849.23
12/12/2017,-0.0218%,1848.25
12/11/2017,-0.0697%,1848.66
12/08/2017,0.132%,1849.95
12/07/2017,-0.0102%,1847.51
12/06/2017,0.01%,1847.7
12/05/2017,-0.0042%,1847.51
12/04/2017,0.0051%,1847.59
12/01/2017,0.0964%,1847.5
11/30/2017,0.1653%,1845.72
11/29/2017,-0.0209%,1842.67
11/28/2017,-0.061%,1843.06
11/27/2017,-0.0664%,1844.18
11/24/2017,0.0475%,1845.41
11/22/2017,0.0035%,1844.53
11/21/2017,-0.0767%,1844.47
11/20/2017,-0.0429%,1845.88
11/17/2017,0.0039%,1846.67
11/16/2017,0.0738%,1846.6
11/15/2017,-0.0065%,1845.24
11/14/2017,-0.0037%,1845.36
11/13/2017,0.0169%,1845.43
11/10/2017,-0.0142%,1845.12
11/09/2017,-0.1047%,1845.38
11/08/2017,-0.047%,1847.31
11/07/2017,-0.0669%,1848.18
11/06/2017,0.1851%,1849.42
11/03/2017,-0.2032%,1846
11/02/2017,0.2262%,1849.76
11/01/2017,0.0817%,1845.58
10/31/2017,0.0313%,1844.08
10/30/2017,0.0156%,1843.5
10/27/2017,0.1092%,1843.21
10/26/2017,-0.0357%,1841.2
10/25/2017,-0.1447%,1841.86
10/24/2017,0.0333%,1844.53
10/23/2017,0.0117%,1843.91
10/20/2017,0.0175%,1843.7
10/19/2017,0.0219%,1843.38
10/18/2017,-0.0089%,1842.97
10/17/2017,-0.0196%,1843.14
10/16/2017,-0.0114%,1843.5
10/13/2017,-0.0454%,1843.71
10/12/2017,0.0027%,1844.55
10/11/2017,0.0122%,1844.5
10/10/2017,0.0347%,1844.27
10/09/2017,-0.0603%,1843.63
10/06/2017,-0.0744%,1844.74
10/05/2017,0.0688%,1846.12
